institute,year,round,round_label,region,branch,category,sub_category,closing_rank,source_file
IIITD,2025,R5,Round5,Delhi,EVE,EWS,Gender-Neutral,78531,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,ECE,EWS,Gender-Neutral,67351,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSAM,EWS,Gender-Neutral,12304,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSAI,EWS,Gender-Neutral,10708,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSB,EWS,Gender-Neutral,20369,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSD,EWS,Gender-Neutral,19321,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSE,EWS,Gender-Neutral,11823,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSSS,EWS,Gender-Neutral,20013,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,EVE,EWS,Gender-Neutral,21235,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,ECE,EWS,Gender-Neutral,19800,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSAI,EWS,PwD,653065,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSE,EWS,PwD,305705,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSAM,General,Kashmiri-Migrant,24002,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSAI,General,Kashmiri-Migrant,542419,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSB,General,Kashmiri-Migrant,47724,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSD,General,Kashmiri-Migrant,23723,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSEcon,General,Kashmiri-Migrant,24710,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSE,General,Kashmiri-Migrant,20707,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSSS,General,Kashmiri-Migrant,46784,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,EVE,General,Kashmiri-Migrant,48498,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,ECE,General,Kashmiri-Migrant,76443,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSAM,General,Defense-CW,90071,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSAI,General,Defense-CW,20334,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSB,General,Defense-CW,41403,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSD,General,Defense-CW,853884,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSEcon,General,Defense-CW,18459,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSE,General,Defense-CW,137744,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSSS,General,Defense-CW,42336,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,EVE,General,Defense-CW,55596,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,ECE,General,Defense-CW,47917,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSAM,General,Gender-Neutral,15152,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSAI,General,Gender-Neutral,7009,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSB,General,Gender-Neutral,23012,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSD,General,Gender-Neutral,17205,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSEcon,General,Gender-Neutral,15165,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSE,General,Gender-Neutral,10557,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSSS,General,Gender-Neutral,23202,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,EVE,General,Gender-Neutral,28282,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,ECE,General,Gender-Neutral,25106,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSAM,General,Gender-Neutral,8661,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSAI,General,Gender-Neutral,7378,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSB,General,Gender-Neutral,17892,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSD,General,Gender-Neutral,14128,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSEcon,General,Gender-Neutral,8493,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSE,General,Gender-Neutral,7752,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSSS,General,Gender-Neutral,15879,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,EVE,General,Gender-Neutral,12955,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,ECE,General,Gender-Neutral,9688,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSAM,General,PwD,191678,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSAI,General,PwD,21984,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSB,General,PwD,346638,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSD,General,PwD,373932,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSEcon,General,PwD,458067,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSE,General,PwD,179690,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSSS,General,PwD,460750,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,EVE,General,PwD,605730,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,ECE,General,PwD,197313,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSAM,SC,Gender-Neutral,249362,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSAI,SC,Gender-Neutral,162056,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSB,SC,Gender-Neutral,341245,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSD,SC,Gender-Neutral,213016,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSEcon,SC,Gender-Neutral,265473,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSE,SC,Gender-Neutral,179714,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSSS,SC,Gender-Neutral,343561,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,EVE,SC,Gender-Neutral,407699,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,ECE,SC,Gender-Neutral,353099,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSAM,SC,Gender-Neutral,80551,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSAI,SC,Gender-Neutral,58531,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSB,SC,Gender-Neutral,85420,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSD,SC,Gender-Neutral,95474,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSE,SC,Gender-Neutral,76383,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSSS,SC,Gender-Neutral,118125,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,EVE,SC,Gender-Neutral,157663,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,ECE,SC,Gender-Neutral,108031,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSAI,ST,Gender-Neutral,664373,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSD,ST,Gender-Neutral,719369,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSE,ST,Gender-Neutral,579692,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSAM,ST,Gender-Neutral,209981,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSAI,ST,Gender-Neutral,145332,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSB,ST,Gender-Neutral,146363,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSE,ST,Gender-Neutral,133390,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSSS,ST,Gender-Neutral,169173,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,ECE,ST,Gender-Neutral,190847,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSE,ST,PwD,1360520,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSAM,General,Gender-Neutral,29428,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSAI,General,Gender-Neutral,29567,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSB,General,Gender-Neutral,37702,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSD,General,Gender-Neutral,31355,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSE,General,Gender-Neutral,8096,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSSS,General,Gender-Neutral,39529,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSAI,General,Gender-Neutral,19934,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSEcon,General,Gender-Neutral,8171,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSE,General,Gender-Neutral,28263,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Outside-Delhi,CSSS,General,Gender-Neutral,14623,IIITD_Round5_2025.pdf
IIITD,2025,R5,Round5,Delhi,CSEcon,General,PwD,121136,IIITD_Round5_2025.pdf
NSUT,2025,R1,Round1,Delhi,Branch CSAI,General,Gender-Neutral,2922,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,Branch CSAI,EWS,Gender-Neutral,16481,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,Branch CSAI,OBC,Gender-Neutral,19550,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,Branch CSAI,SC,Gender-Neutral,62948,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,Branch CSAI,ST,Gender-Neutral,160822,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,Branch CSAI,General,Girl,6083,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,Branch CSAI,EWS,Girl,20528,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,Branch CSAI,OBC,Girl,52469,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,Branch CSAI,SC,Girl,130046,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,Branch CSAI,ST,Girl,333820,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,Branch CSAI,General,Defense-CW,398179,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,Branch CSAI,OBC,Defense-CW,83144,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,Branch CSAI,SC,Defense-CW,229299,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,Branch CSAI,ST,Defense-CW,759031,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,Branch CSAI,General,PwD,146747,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,Branch CSAI,EWS,PwD,298614,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,Branch CSAI,OBC,PwD,254032,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,Branch CSAI,SC,PwD,1410918,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,General,Gender-Neutral,4889,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,EWS,Gender-Neutral,22463,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,OBC,Gender-Neutral,37497,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,SC,Gender-Neutral,85621,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,ST,Gender-Neutral,263490,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,General,Girl,8565,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,EWS,Girl,34000,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,OBC,Girl,52261,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,SC,Girl,137182,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,ST,Girl,350102,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,General,Defense-CW,640484,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,EWS,Defense-CW,60647,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,OBC,Defense-CW,87660,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,SC,Defense-CW,210630,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,General,PwD,115948,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,EWS,PwD,195752,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,OBC,PwD,322633,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,ST,PwD,410087,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSE,ST,PwD,476338,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDS,General,Gender-Neutral,6844,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDS,EWS,Gender-Neutral,25315,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDS,OBC,Gender-Neutral,45515,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDS,SC,Gender-Neutral,94381,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDS,ST,Gender-Neutral,326835,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDS,General,Girl,9766,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDS,EWS,Girl,45275,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDS,OBC,Girl,70087,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDS,SC,Girl,139357,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDS,General,Defense-CW,90762,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDS,OBC,Defense-CW,89301,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDS,General,PwD,155404,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDS,OBC,PwD,454326,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,IT,General,Gender-Neutral,9845,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,IT,EWS,Gender-Neutral,36194,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,IT,OBC,Gender-Neutral,60098,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,IT,SC,Gender-Neutral,128048,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,IT,ST,Gender-Neutral,495846,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,IT,General,Girl,12380,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,IT,EWS,Girl,59499,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,IT,OBC,Girl,84549,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,IT,SC,Girl,166900,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,IT,ST,Girl,569433,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,IT,General,Defense-CW,445902,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,IT,EWS,Defense-CW,127854,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,IT,OBC,Defense-CW,139393,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,IT,General,PwD,209008,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ITNS,General,Gender-Neutral,12399,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ITNS,EWS,Gender-Neutral,42618,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ITNS,OBC,Gender-Neutral,72927,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ITNS,SC,Gender-Neutral,153567,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ITNS,ST,Gender-Neutral,581014,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ITNS,General,Girl,14625,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ITNS,EWS,Girl,51563,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ITNS,OBC,Girl,93797,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ITNS,SC,Girl,175636,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ITNS,ST,Girl,680357,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ITNS,General,Defense-CW,92363,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ITNS,SC,Defense-CW,394754,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ITNS,General,PwD,270448,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MAC,General,Gender-Neutral,13639,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MAC,EWS,Gender-Neutral,45577,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MAC,OBC,Gender-Neutral,79469,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MAC,SC,Gender-Neutral,172848,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MAC,ST,Gender-Neutral,666401,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MAC,General,Girl,17161,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MAC,EWS,Girl,80751,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MAC,OBC,Girl,117079,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MAC,SC,Girl,203922,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MAC,General,Defense-CW,15523,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MAC,SC,Defense-CW,712098,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MAC,General,PwD,353540,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECE,General,Gender-Neutral,18031,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECE,EWS,Gender-Neutral,54686,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECE,OBC,Gender-Neutral,103771,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECE,SC,Gender-Neutral,196760,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECE,ST,Gender-Neutral,740980,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECE,General,Girl,27800,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECE,EWS,Girl,86184,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECE,OBC,Girl,163950,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECE,SC,Girl,276893,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECE,General,Defense-CW,31778,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECE,EWS,Defense-CW,159072,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECE,OBC,Defense-CW,188916,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECE,SC,Defense-CW,950487,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECE,General,PwD,369551,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECE,EWS,PwD,653065,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EVDT,General,Gender-Neutral,20142,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EVDT,EWS,Gender-Neutral,59210,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EVDT,OBC,Gender-Neutral,107750,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EVDT,SC,Gender-Neutral,204457,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EVDT,ST,Gender-Neutral,1258832,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EVDT,General,Girl,28221,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EVDT,EWS,Girl,94776,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EVDT,OBC,Girl,184498,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EVDT,SC,Girl,282842,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EVDT,General,Defense-CW,686998,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EVDT,OBC,Defense-CW,237741,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EVDT,General,PwD,498724,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EE,General,Gender-Neutral,26555,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EE,EWS,Gender-Neutral,75946,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EE,OBC,Gender-Neutral,136007,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EE,SC,Gender-Neutral,239225,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EE,ST,Gender-Neutral,1248079,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EE,General,Girl,43802,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EE,EWS,Girl,149315,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EE,OBC,Girl,259659,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EE,SC,Girl,392640,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EE,General,Defense-CW,82207,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EE,EWS,Defense-CW,202816,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EE,OBC,Defense-CW,313629,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,EE,General,PwD,615543,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ICE,General,Gender-Neutral,31856,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ICE,EWS,Gender-Neutral,81138,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ICE,OBC,Gender-Neutral,151909,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ICE,SC,Gender-Neutral,275349,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ICE,General,Girl,68101,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ICE,EWS,Girl,202641,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ICE,OBC,Girl,314621,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ICE,SC,Girl,484836,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ICE,General,Defense-CW,88060,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ICE,EWS,Defense-CW,254388,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ICE,OBC,Defense-CW,384882,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ICE,General,PwD,1053928,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ME,General,Gender-Neutral,39529,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ME,EWS,Gender-Neutral,106112,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ME,OBC,Gender-Neutral,175628,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ME,SC,Gender-Neutral,303294,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ME,ST,Gender-Neutral,904236,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ME,General,Girl,74049,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ME,EWS,Girl,205964,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ME,OBC,Girl,329782,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ME,SC,Girl,508592,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ME,General,Defense-CW,107682,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ME,EWS,Defense-CW,332856,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ME,OBC,Defense-CW,451813,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ME,General,PwD,852538,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,BT,General,Gender-Neutral,48858,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,BT,EWS,Gender-Neutral,121042,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,BT,OBC,Gender-Neutral,206804,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,BT,SC,Gender-Neutral,350025,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,BT,General,Girl,73559,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,BT,EWS,Girl,201548,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,BT,OBC,Girl,316852,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,BT,SC,Girl,393845,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,BT,General,Defense-CW,125218,NSUT_Round1_2025.pdf
